timestamp,gpu_id,name,utilization_gpu_pct,utilization_mem_pct,memory_used_mib,memory_total_mib,temperature_gpu_c,power_draw_w
2026/03/26 04:43:09.851,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,66.32
2026/03/26 04:43:39.902,0,NVIDIA GeForce RTX 4090,65,45,2520,24564,43,317.01
2026/03/26 04:43:39.909,1,NVIDIA GeForce RTX 4080,5,3,2476,16376,39,57.95
2026/03/26 04:44:09.962,0,NVIDIA GeForce RTX 4090,51,35,2520,24564,39,171.80
2026/03/26 04:44:09.969,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,38,62.70
2026/03/26 04:44:40.017,0,NVIDIA GeForce RTX 4090,59,41,2520,24564,44,324.22
2026/03/26 04:44:40.024,1,NVIDIA GeForce RTX 4080,82,55,2476,16376,52,272.23
2026/03/26 04:45:10.076,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,67.75
2026/03/26 04:45:10.082,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,64.24
2026/03/26 04:45:40.125,0,NVIDIA GeForce RTX 4090,69,48,2520,24564,42,166.21
2026/03/26 04:45:40.132,1,NVIDIA GeForce RTX 4080,53,36,2476,16376,45,201.14
2026/03/26 04:46:10.187,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,69.90
2026/03/26 04:46:10.194,1,NVIDIA GeForce RTX 4080,83,56,2476,16376,55,271.66
2026/03/26 04:46:40.245,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,74.30
2026/03/26 04:46:40.250,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,38,53.96
2026/03/26 04:47:10.302,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,104.45
2026/03/26 04:47:10.308,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,54.22
2026/03/26 04:47:40.357,0,NVIDIA GeForce RTX 4090,69,48,2520,24564,42,307.99
2026/03/26 04:47:40.366,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,62.21
2026/03/26 04:48:10.418,0,NVIDIA GeForce RTX 4090,67,46,2520,24564,43,327.03
2026/03/26 04:48:10.426,1,NVIDIA GeForce RTX 4080,82,54,2476,16376,58,272.15
2026/03/26 04:48:40.512,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,69.03
2026/03/26 04:48:40.518,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,53.99
2026/03/26 04:49:10.568,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,78.13
2026/03/26 04:49:10.575,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,54.46
2026/03/26 04:49:40.627,0,NVIDIA GeForce RTX 4090,66,46,2520,24564,44,343.83
2026/03/26 04:49:40.634,1,NVIDIA GeForce RTX 4080,86,57,2476,16376,55,275.87
2026/03/26 04:50:10.693,0,NVIDIA GeForce RTX 4090,71,50,2520,24564,45,328.05
2026/03/26 04:50:10.700,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,199.63
2026/03/26 04:50:40.751,0,NVIDIA GeForce RTX 4090,67,47,2520,24564,45,334.63
2026/03/26 04:50:40.759,1,NVIDIA GeForce RTX 4080,78,52,2476,16376,54,269.86
2026/03/26 04:51:10.813,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,118.39
2026/03/26 04:51:10.820,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,85.71
2026/03/26 04:51:40.871,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,110.08
2026/03/26 04:51:40.877,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,38,55.37
2026/03/26 04:52:10.930,0,NVIDIA GeForce RTX 4090,59,41,2520,24564,42,325.98
2026/03/26 04:52:10.941,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,99.02
2026/03/26 04:52:40.991,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,101.72
2026/03/26 04:52:40.996,1,NVIDIA GeForce RTX 4080,82,55,2476,16376,55,277.11
2026/03/26 04:53:11.048,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,70.95
2026/03/26 04:53:11.053,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,53.89
2026/03/26 04:53:41.106,0,NVIDIA GeForce RTX 4090,73,51,2520,24564,42,267.66
2026/03/26 04:53:41.115,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,42,94.42
2026/03/26 04:54:11.151,0,NVIDIA GeForce RTX 4090,50,33,2520,24564,42,238.16
2026/03/26 04:54:11.162,1,NVIDIA GeForce RTX 4080,82,55,2476,16376,54,271.39
2026/03/26 04:54:41.214,0,NVIDIA GeForce RTX 4090,69,48,2520,24564,44,321.78
2026/03/26 04:54:41.221,1,NVIDIA GeForce RTX 4080,83,56,2476,16376,55,268.43
2026/03/26 04:55:11.273,0,NVIDIA GeForce RTX 4090,70,48,2520,24564,44,352.45
2026/03/26 04:55:11.285,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,43,69.25
2026/03/26 04:55:41.344,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,182.62
2026/03/26 04:55:41.351,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,64.85
2026/03/26 04:56:11.401,0,NVIDIA GeForce RTX 4090,59,41,2520,24564,43,324.55
2026/03/26 04:56:11.409,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,82.34
2026/03/26 04:56:41.458,0,NVIDIA GeForce RTX 4090,74,52,2520,24564,47,338.73
2026/03/26 04:56:41.467,1,NVIDIA GeForce RTX 4080,10,7,2476,16376,41,72.43
2026/03/26 04:57:11.524,0,NVIDIA GeForce RTX 4090,50,34,2520,24564,42,200.99
2026/03/26 04:57:11.532,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,64.86
2026/03/26 04:57:41.581,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,67.65
2026/03/26 04:57:41.586,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,54.06
2026/03/26 04:58:11.624,0,NVIDIA GeForce RTX 4090,55,38,2520,24564,44,293.88
2026/03/26 04:58:11.631,1,NVIDIA GeForce RTX 4080,85,56,2476,16376,55,276.48
2026/03/26 04:58:41.682,0,NVIDIA GeForce RTX 4090,36,24,2520,24564,37,231.19
2026/03/26 04:58:41.688,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,42,197.72
2026/03/26 04:59:11.738,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,75.95
2026/03/26 04:59:11.744,1,NVIDIA GeForce RTX 4080,77,52,2476,16376,54,270.35
2026/03/26 04:59:41.798,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,79.86
2026/03/26 04:59:41.805,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,42,94.34
2026/03/26 05:00:11.849,0,NVIDIA GeForce RTX 4090,82,57,2520,24564,48,349.46
2026/03/26 05:00:11.856,1,NVIDIA GeForce RTX 4080,80,53,2476,16376,55,213.98
2026/03/26 05:00:41.913,0,NVIDIA GeForce RTX 4090,75,52,2520,24564,43,169.13
2026/03/26 05:00:41.924,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,59.18
2026/03/26 05:01:11.963,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,119.97
2026/03/26 05:01:11.968,1,NVIDIA GeForce RTX 4080,82,55,2476,16376,57,277.74
2026/03/26 05:01:42.023,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,68.69
2026/03/26 05:01:42.029,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,38,53.27
2026/03/26 05:02:12.082,0,NVIDIA GeForce RTX 4090,65,45,2520,24564,44,122.46
2026/03/26 05:02:12.091,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,43,232.80
2026/03/26 05:02:42.145,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,38,111.53
2026/03/26 05:02:42.152,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,42,133.15
2026/03/26 05:03:12.203,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,105.97
2026/03/26 05:03:12.207,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,89.54
2026/03/26 05:03:42.260,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,77.39
2026/03/26 05:03:42.265,1,NVIDIA GeForce RTX 4080,71,48,2476,16376,57,268.72
2026/03/26 05:04:12.320,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,38,216.00
2026/03/26 05:04:12.326,1,NVIDIA GeForce RTX 4080,82,54,2476,16376,57,274.86
2026/03/26 05:04:42.380,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,80.20
2026/03/26 05:04:42.388,1,NVIDIA GeForce RTX 4080,62,44,2476,16376,49,109.90
2026/03/26 05:05:12.444,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,68.54
2026/03/26 05:05:12.451,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,53.58
2026/03/26 05:05:42.519,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,118.46
2026/03/26 05:05:42.523,1,NVIDIA GeForce RTX 4080,82,55,2476,16376,57,278.28
2026/03/26 05:06:12.578,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,78.21
2026/03/26 05:06:12.584,1,NVIDIA GeForce RTX 4080,86,58,2476,16376,57,281.54
2026/03/26 05:06:42.639,0,NVIDIA GeForce RTX 4090,7,5,2520,24564,36,73.35
2026/03/26 05:06:42.645,1,NVIDIA GeForce RTX 4080,79,52,2476,16376,55,277.57
2026/03/26 05:07:12.698,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,69.12
2026/03/26 05:07:12.704,1,NVIDIA GeForce RTX 4080,7,4,2476,16376,39,56.88
2026/03/26 05:07:42.755,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,38,221.28
2026/03/26 05:07:42.761,1,NVIDIA GeForce RTX 4080,83,56,2476,16376,57,273.15
2026/03/26 05:08:12.808,0,NVIDIA GeForce RTX 4090,65,45,2520,24564,43,239.71
2026/03/26 05:08:12.818,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,60.22
2026/03/26 05:08:42.869,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,122.98
2026/03/26 05:08:42.873,1,NVIDIA GeForce RTX 4080,21,14,2476,16376,40,64.74
2026/03/26 05:09:12.925,0,NVIDIA GeForce RTX 4090,69,48,2520,24564,44,330.18
2026/03/26 05:09:12.931,1,NVIDIA GeForce RTX 4080,83,55,2476,16376,55,171.25
2026/03/26 05:09:42.983,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,109.29
2026/03/26 05:09:42.988,1,NVIDIA GeForce RTX 4080,85,56,2476,16376,53,278.87
2026/03/26 05:10:13.043,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,38,162.61
2026/03/26 05:10:13.048,1,NVIDIA GeForce RTX 4080,84,56,2476,16376,57,281.62
2026/03/26 05:10:43.102,0,NVIDIA GeForce RTX 4090,48,33,2520,24564,39,280.48
2026/03/26 05:10:43.155,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,68.77
2026/03/26 05:11:13.203,0,NVIDIA GeForce RTX 4090,78,54,2520,24564,45,351.89
2026/03/26 05:11:13.208,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,67.40
2026/03/26 05:11:43.259,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,79.33
2026/03/26 05:11:43.264,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,62.08
2026/03/26 05:12:13.318,0,NVIDIA GeForce RTX 4090,75,53,2520,24564,45,327.90
2026/03/26 05:12:13.329,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,88.66
2026/03/26 05:12:43.380,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,115.96
2026/03/26 05:12:43.385,1,NVIDIA GeForce RTX 4080,85,57,2476,16376,57,280.33
2026/03/26 05:13:13.438,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,69.05
2026/03/26 05:13:13.444,1,NVIDIA GeForce RTX 4080,85,56,2476,16376,53,253.46
2026/03/26 05:13:43.487,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,39,77.90
2026/03/26 05:13:43.497,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,105.79
2026/03/26 05:14:13.547,0,NVIDIA GeForce RTX 4090,73,51,2520,24564,42,224.73
2026/03/26 05:14:13.599,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,42,204.45
2026/03/26 05:14:43.649,0,NVIDIA GeForce RTX 4090,73,50,2520,24564,42,99.66
2026/03/26 05:14:43.656,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,64.80
2026/03/26 05:15:13.709,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,118.81
2026/03/26 05:15:13.714,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,64.65
2026/03/26 05:15:43.764,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,69.28
2026/03/26 05:15:43.770,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,53.67
2026/03/26 05:16:13.820,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,115.37
2026/03/26 05:16:13.826,1,NVIDIA GeForce RTX 4080,84,56,2476,16376,57,280.49
2026/03/26 05:16:43.886,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,125.81
2026/03/26 05:16:43.890,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,60.54
2026/03/26 05:17:13.933,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,77.79
2026/03/26 05:17:13.938,1,NVIDIA GeForce RTX 4080,48,32,2476,16376,43,222.76
2026/03/26 05:17:44.012,0,NVIDIA GeForce RTX 4090,69,48,2520,24564,43,273.92
2026/03/26 05:17:44.021,1,NVIDIA GeForce RTX 4080,85,57,2476,16376,56,278.78
2026/03/26 05:18:14.076,0,NVIDIA GeForce RTX 4090,82,57,2520,24564,46,354.81
2026/03/26 05:18:14.084,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,147.18
2026/03/26 05:18:44.136,0,NVIDIA GeForce RTX 4090,69,48,2520,24564,43,336.52
2026/03/26 05:18:44.149,1,NVIDIA GeForce RTX 4080,82,55,2476,16376,51,201.18
2026/03/26 05:19:14.188,0,NVIDIA GeForce RTX 4090,58,41,2520,24564,40,171.31
2026/03/26 05:19:14.199,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,55.48
2026/03/26 05:19:44.251,0,NVIDIA GeForce RTX 4090,73,51,2520,24564,45,329.19
2026/03/26 05:19:44.258,1,NVIDIA GeForce RTX 4080,74,49,2476,16376,44,251.46
2026/03/26 05:20:14.308,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,80.16
2026/03/26 05:20:14.318,1,NVIDIA GeForce RTX 4080,80,53,2476,16376,54,273.41
2026/03/26 05:20:44.372,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,69.25
2026/03/26 05:20:44.378,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,53.63
2026/03/26 05:21:14.429,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,69.71
2026/03/26 05:21:14.435,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,53.52
2026/03/26 05:21:44.487,0,NVIDIA GeForce RTX 4090,74,51,2520,24564,44,327.94
2026/03/26 05:21:44.495,1,NVIDIA GeForce RTX 4080,79,52,2476,16376,52,270.77
2026/03/26 05:22:14.545,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,103.48
2026/03/26 05:22:14.551,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,45,63.12
2026/03/26 05:22:44.599,0,NVIDIA GeForce RTX 4090,72,50,2520,24564,38,306.70
2026/03/26 05:22:44.603,1,NVIDIA GeForce RTX 4080,82,55,2476,16376,57,273.47
2026/03/26 05:23:14.652,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,107.14
2026/03/26 05:23:14.656,1,NVIDIA GeForce RTX 4080,71,48,2476,16376,52,275.01
2026/03/26 05:23:44.716,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,123.52
2026/03/26 05:23:44.721,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,38,56.33
2026/03/26 05:24:14.772,0,NVIDIA GeForce RTX 4090,29,20,2520,24564,36,223.23
2026/03/26 05:24:14.778,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,92.66
2026/03/26 05:24:44.816,0,NVIDIA GeForce RTX 4090,77,53,2520,24564,44,330.49
2026/03/26 05:24:44.824,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,55.83
2026/03/26 05:25:14.873,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,38,260.22
2026/03/26 05:25:14.880,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,64.66
2026/03/26 05:25:44.928,0,NVIDIA GeForce RTX 4090,65,46,2520,24564,44,298.44
2026/03/26 05:25:44.937,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,116.11
2026/03/26 05:26:14.989,0,NVIDIA GeForce RTX 4090,59,42,2520,24564,44,327.80
2026/03/26 05:26:14.996,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,38,57.24
2026/03/26 05:26:45.035,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,73.96
2026/03/26 05:26:45.040,1,NVIDIA GeForce RTX 4080,40,27,2476,16376,43,201.57
2026/03/26 05:27:15.092,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,80.20
2026/03/26 05:27:15.098,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,59.61
2026/03/26 05:27:45.148,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,69.36
2026/03/26 05:27:45.154,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,42,163.52
2026/03/26 05:28:15.208,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,78.68
2026/03/26 05:28:15.215,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,53.44
2026/03/26 05:28:45.267,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,69.08
2026/03/26 05:28:45.273,1,NVIDIA GeForce RTX 4080,85,57,2476,16376,57,279.73
2026/03/26 05:29:15.327,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,73.33
2026/03/26 05:29:15.332,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,53.35
2026/03/26 05:29:45.388,0,NVIDIA GeForce RTX 4090,73,50,2520,24564,44,329.80
2026/03/26 05:29:45.397,1,NVIDIA GeForce RTX 4080,77,51,2476,16376,57,178.73
2026/03/26 05:30:15.456,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,78.68
2026/03/26 05:30:15.462,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,148.24
2026/03/26 05:30:45.512,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,69.13
2026/03/26 05:30:45.519,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,54.24
2026/03/26 05:31:15.574,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,77.88
2026/03/26 05:31:15.579,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,92.19
2026/03/26 05:31:45.630,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,73.95
2026/03/26 05:31:45.636,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,62.79
2026/03/26 05:32:15.685,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,112.65
2026/03/26 05:32:15.690,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,38,56.27
2026/03/26 05:32:45.739,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,111.67
2026/03/26 05:32:45.744,1,NVIDIA GeForce RTX 4080,85,57,2476,16376,58,280.60
2026/03/26 05:33:15.803,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,72.71
2026/03/26 05:33:15.810,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,66.86
2026/03/26 05:33:45.859,0,NVIDIA GeForce RTX 4090,72,50,2520,24564,45,183.93
2026/03/26 05:33:45.870,1,NVIDIA GeForce RTX 4080,82,55,2476,16376,52,262.94
2026/03/26 05:34:15.914,0,NVIDIA GeForce RTX 4090,69,48,2520,24564,44,335.95
2026/03/26 05:34:15.920,1,NVIDIA GeForce RTX 4080,80,53,2476,16376,52,139.79
2026/03/26 05:34:45.975,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,38,258.56
2026/03/26 05:34:45.981,1,NVIDIA GeForce RTX 4080,85,57,2476,16376,45,249.70
2026/03/26 05:35:16.022,0,NVIDIA GeForce RTX 4090,73,50,2520,24564,42,176.01
2026/03/26 05:35:16.029,1,NVIDIA GeForce RTX 4080,79,52,2476,16376,55,269.27
2026/03/26 05:35:46.079,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,69.02
2026/03/26 05:35:46.085,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,174.23
2026/03/26 05:36:16.136,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,39,69.45
2026/03/26 05:36:16.144,1,NVIDIA GeForce RTX 4080,40,26,2476,16376,46,71.45
2026/03/26 05:36:46.193,0,NVIDIA GeForce RTX 4090,74,52,2520,24564,42,347.50
2026/03/26 05:36:46.200,1,NVIDIA GeForce RTX 4080,84,56,2476,16376,55,268.61
2026/03/26 05:37:16.293,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,69.03
2026/03/26 05:37:16.297,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,90.09
2026/03/26 05:37:46.347,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,34,68.27
2026/03/26 05:37:46.353,1,NVIDIA GeForce RTX 4080,54,37,2476,16376,46,82.31
2026/03/26 05:38:16.420,0,NVIDIA GeForce RTX 4090,76,52,2520,24564,43,337.01
2026/03/26 05:38:16.427,1,NVIDIA GeForce RTX 4080,57,37,2476,16376,44,251.08
2026/03/26 05:38:46.477,0,NVIDIA GeForce RTX 4090,68,47,2520,24564,46,334.99
2026/03/26 05:38:46.485,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,129.19
2026/03/26 05:39:16.537,0,NVIDIA GeForce RTX 4090,67,47,2520,24564,43,333.11
2026/03/26 05:39:16.547,1,NVIDIA GeForce RTX 4080,81,54,2476,16376,54,274.33
2026/03/26 05:39:46.599,0,NVIDIA GeForce RTX 4090,74,52,2520,24564,43,158.59
2026/03/26 05:39:46.608,1,NVIDIA GeForce RTX 4080,81,54,2476,16376,53,272.20
2026/03/26 05:40:16.711,0,NVIDIA GeForce RTX 4090,72,50,2520,24564,45,341.44
2026/03/26 05:40:16.718,1,NVIDIA GeForce RTX 4080,81,53,2476,16376,56,270.29
2026/03/26 05:40:46.799,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,78.74
2026/03/26 05:40:46.804,1,NVIDIA GeForce RTX 4080,85,57,2476,16376,53,203.29
2026/03/26 05:41:16.848,0,NVIDIA GeForce RTX 4090,75,53,2520,24564,44,328.17
2026/03/26 05:41:16.856,1,NVIDIA GeForce RTX 4080,43,29,2476,16376,46,79.91
2026/03/26 05:41:46.909,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,38,79.58
2026/03/26 05:41:46.915,1,NVIDIA GeForce RTX 4080,21,14,2476,16376,45,62.15
2026/03/26 05:42:16.977,0,NVIDIA GeForce RTX 4090,75,52,2520,24564,44,133.13
2026/03/26 05:42:16.991,1,NVIDIA GeForce RTX 4080,80,53,2476,16376,57,281.03
2026/03/26 05:42:47.051,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,74.45
2026/03/26 05:42:47.056,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,53.78
2026/03/26 05:43:17.109,0,NVIDIA GeForce RTX 4090,83,57,2520,24564,45,179.46
2026/03/26 05:43:17.116,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,54.40
2026/03/26 05:43:47.172,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,194.09
2026/03/26 05:43:47.181,1,NVIDIA GeForce RTX 4080,29,19,2476,16376,49,91.78
2026/03/26 05:44:17.229,0,NVIDIA GeForce RTX 4090,62,43,2520,24564,43,302.89
2026/03/26 05:44:17.239,1,NVIDIA GeForce RTX 4080,85,56,2476,16376,55,177.62
2026/03/26 05:44:47.291,0,NVIDIA GeForce RTX 4090,41,29,2520,24564,40,322.73
2026/03/26 05:44:47.298,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,66.06
2026/03/26 05:45:17.386,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,41,75.10
2026/03/26 05:45:17.394,1,NVIDIA GeForce RTX 4080,82,55,2476,16376,52,128.97
2026/03/26 05:45:47.450,0,NVIDIA GeForce RTX 4090,74,51,2520,24564,43,338.76
2026/03/26 05:45:47.456,1,NVIDIA GeForce RTX 4080,81,54,2476,16376,55,258.72
2026/03/26 05:46:17.508,0,NVIDIA GeForce RTX 4090,74,52,2520,24564,46,339.69
2026/03/26 05:46:17.517,1,NVIDIA GeForce RTX 4080,88,57,2476,16376,57,277.55
2026/03/26 05:46:47.609,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,105.13
2026/03/26 05:46:47.615,1,NVIDIA GeForce RTX 4080,74,50,2476,16376,55,262.59
2026/03/26 05:47:17.668,0,NVIDIA GeForce RTX 4090,66,47,2520,24564,45,312.06
2026/03/26 05:47:17.679,1,NVIDIA GeForce RTX 4080,84,56,2476,16376,54,271.69
2026/03/26 05:47:47.734,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,73.75
2026/03/26 05:47:47.740,1,NVIDIA GeForce RTX 4080,59,40,2476,16376,46,79.44
2026/03/26 05:48:17.792,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,73.22
2026/03/26 05:48:17.797,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,60.15
2026/03/26 05:48:47.846,0,NVIDIA GeForce RTX 4090,68,47,2520,24564,45,313.27
2026/03/26 05:48:47.853,1,NVIDIA GeForce RTX 4080,79,53,2476,16376,57,272.39
2026/03/26 05:49:17.917,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,69.86
2026/03/26 05:49:17.922,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,53.58
2026/03/26 05:49:47.973,0,NVIDIA GeForce RTX 4090,69,47,2520,24564,46,341.96
2026/03/26 05:49:47.981,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,66.77
2026/03/26 05:50:18.033,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,72.95
2026/03/26 05:50:18.039,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,42,88.34
2026/03/26 05:50:48.090,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,83.25
2026/03/26 05:50:48.095,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,42,101.46
2026/03/26 05:51:18.145,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,72.63
2026/03/26 05:51:18.150,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,92.18
2026/03/26 05:51:48.201,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,38,137.26
2026/03/26 05:51:48.207,1,NVIDIA GeForce RTX 4080,86,58,2476,16376,58,274.82
2026/03/26 05:52:18.260,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,78.61
2026/03/26 05:52:18.266,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,53.56
2026/03/26 05:52:48.317,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,68.10
