2026/03/28 10:56:17.224,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,44,120.52
2026/03/28 10:56:17.230,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.58
2026/03/28 10:56:18.280,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,43,80.18
2026/03/28 10:56:18.285,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.99
2026/03/28 10:56:19.336,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,43,75.36
2026/03/28 10:56:19.341,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.48
2026/03/28 10:56:20.392,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,43,71.19
2026/03/28 10:56:20.398,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.59
2026/03/28 10:56:21.448,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,42,71.64
2026/03/28 10:56:21.453,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.80
2026/03/28 10:56:22.504,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,42,71.64
2026/03/28 10:56:22.509,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.90
2026/03/28 10:56:23.560,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,42,71.58
2026/03/28 10:56:23.566,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.58
2026/03/28 10:56:24.617,0,NVIDIA GeForce RTX 4090,78,63,9298,24564,51,140.49
2026/03/28 10:56:24.625,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.60
2026/03/28 10:56:25.665,0,NVIDIA GeForce RTX 4090,77,61,9298,24564,50,327.83
2026/03/28 10:56:25.672,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.36
2026/03/28 10:56:26.724,0,NVIDIA GeForce RTX 4090,72,57,9298,24564,53,316.62
2026/03/28 10:56:26.732,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.76
