Epoch | Time_Start | Duration | LR | T_Loss | T_Prec | T_Rec | T_P@R0.9 | V_Loss | V_Prec | V_Rec | V_P@R0.9
0119 | 12:03:32 |  25.1s | 1.0e-04 | 0.0528 | 0.8999 | 0.8442 | 0.8264 | 0.0538 | 0.8997 | 0.8029 | 0.7623
0120 | 12:04:14 |  20.0s | 1.0e-04 | 0.0531 | 0.9007 | 0.8441 | 0.8266 | 0.0524 | 0.8814 | 0.8267 | 0.7636
0121 | 12:04:51 |  22.6s | 1.0e-04 | 0.0535 | 0.9002 | 0.8437 | 0.8242 | 0.0512 | 0.8900 | 0.8221 | 0.7706
0122 | 12:05:32 |  24.4s | 1.0e-04 | 0.0531 | 0.9000 | 0.8415 | 0.8221 | 0.0514 | 0.8993 | 0.8170 | 0.7793
0123 | 12:06:15 |  23.9s | 1.0e-04 | 0.0530 | 0.8996 | 0.8440 | 0.8267 | 0.0506 | 0.9018 | 0.8085 | 0.7783
0124 | 12:06:57 |  26.0s | 1.0e-04 | 0.0523 | 0.9005 | 0.8444 | 0.8257 | 0.0518 | 0.8974 | 0.8253 | 0.7918
0125 | 12:07:41 |  26.9s | 1.0e-04 | 0.0523 | 0.9013 | 0.8456 | 0.8318 | 0.0511 | 0.8838 | 0.8189 | 0.7518
0126 | 12:08:30 |  25.4s | 1.0e-04 | 0.0503 | 0.9001 | 0.8406 | 0.8187 | 0.0511 | 0.8905 | 0.8242 | 0.7792
0127 | 12:09:15 |  21.4s | 1.0e-04 | 0.0505 | 0.8998 | 0.8415 | 0.8194 | 0.0513 | 0.8923 | 0.8227 | 0.7760
0128 | 12:09:50 |  25.5s | 1.0e-04 | 0.0510 | 0.8997 | 0.8393 | 0.8165 | 0.0516 | 0.8826 | 0.8385 | 0.7857
0129 | 12:10:31 |  24.2s | 1.0e-04 | 0.0502 | 0.9014 | 0.8433 | 0.8239 | 0.0518 | 0.8900 | 0.8319 | 0.7916
0130 | 12:11:12 |  21.8s | 1.0e-04 | 0.0506 | 0.8989 | 0.8431 | 0.8251 | 0.0516 | 0.8858 | 0.8192 | 0.7586
0131 | 12:11:51 |  23.3s | 1.0e-04 | 0.0511 | 0.9007 | 0.8405 | 0.8192 | 0.0514 | 0.8865 | 0.8299 | 0.7757
0132 | 12:12:32 |  22.9s | 1.0e-04 | 0.0508 | 0.8988 | 0.8398 | 0.8193 | 0.0512 | 0.8788 | 0.8402 | 0.7788
0133 | 12:13:12 |  45.6s | 1.0e-04 | 0.0505 | 0.8991 | 0.8423 | 0.8221 | 0.0517 | 0.8676 | 0.8468 | 0.7804
