Epoch | Time_Start | Duration | LR | T_Loss | T_Prec | T_Rec | T_P@R0.95 | V_Loss | V_Prec | V_Rec | V_P@R0.95
0121 | 20:58:11 |  14.5s | 1.0e-04 | 0.0261 | 0.9352 | 0.9264 | 0.9057 | 0.0274 | 0.9219 | 0.9201 | 0.8776
0122 | 20:58:35 |  14.6s | 1.0e-04 | 0.0257 | 0.9349 | 0.9270 | 0.9072 | 0.0293 | 0.9283 | 0.8910 | 0.8593
0123 | 20:59:00 |  14.7s | 1.0e-04 | 0.0255 | 0.9367 | 0.9291 | 0.9126 | 0.0288 | 0.9289 | 0.9061 | 0.8790
0124 | 20:59:25 |  14.5s | 1.0e-04 | 0.0253 | 0.9367 | 0.9239 | 0.9076 | 0.0283 | 0.9164 | 0.9246 | 0.8722
0125 | 20:59:49 |  14.5s | 1.0e-04 | 0.0243 | 0.9374 | 0.9283 | 0.9116 | 0.0317 | 0.8883 | 0.9434 | 0.8752
0126 | 21:00:17 |  14.2s | 1.0e-04 | 0.0256 | 0.9382 | 0.9294 | 0.9150 | 0.0278 | 0.9252 | 0.9209 | 0.8963
0127 | 21:00:42 |  14.1s | 1.0e-04 | 0.0265 | 0.9369 | 0.9256 | 0.9080 | 0.0278 | 0.9283 | 0.9184 | 0.8843
0128 | 21:01:06 |  14.4s | 1.0e-04 | 0.0261 | 0.9372 | 0.9290 | 0.9126 | 0.0309 | 0.9398 | 0.8852 | 0.8694
0129 | 21:01:30 |  14.1s | 1.0e-04 | 0.0263 | 0.9372 | 0.9259 | 0.9081 | 0.0273 | 0.9430 | 0.8998 | 0.8780
0130 | 21:01:55 |  14.3s | 1.0e-04 | 0.0255 | 0.9396 | 0.9278 | 0.9134 | 0.0289 | 0.9281 | 0.8976 | 0.8707
0131 | 21:02:19 |  14.0s | 1.0e-04 | 0.0259 | 0.9389 | 0.9284 | 0.9149 | 0.0298 | 0.9205 | 0.9159 | 0.8745
